Y7_CSRID,NAME,CITY,STATE,Y7_STATE2
640051,Davis Elementary,Richmond,Virginia,Virginia
640110,Jackson Davis Elementary,Henrico,Virginia,Virginia
640125,Laburnum Elementary,Henrico,Virginia,Virginia
640126,Lakeside,Henrico,Virginia,Virginia
640141,Longdale Elementary,Glen Allen,Virginia,Virginia
640172,Pemberton,Henrico,Virginia,Virginia
640174,Pinchbeck Elementary,Henrico,Virginia,Virginia
640140,Longan Elementary,Henrico,Virginia,Virginia
640180,Ratcliffe Elementary,Henrico,Virginia,Virginia
640183,Ridge Elementary,Richmond,Virginia,Virginia
640205,Short Pump Middle,Glen Allen,Virginia,Virginia
640223,Three Chopt Elementary,Henrico,Virginia,Virginia
640224,Trevvett Elementary,Henrico,Virginia,Virginia
640226,Tuckahoe Middle,Henrico,Virginia,Virginia
640230,Varina High School,Henrico,Virginia,Virginia
640008,Arthur Ashe,Henrico,Virginia,Virginia
640232,Ward Elementary,Henrico,Virginia,Virginia
640214,Springfield Park Elementary,Glen Allen,Virginia,Virginia
640240,Wilder Middle,Henrico,Virginia,Virginia
640164,Nuckols Farm Elementary,Henrico,Virginia,Virginia
640118,John Rolfe Middle,Henrico,Virginia,Virginia
640175,Pocahontas Middle,Henrico,Virginia,Virginia
640055,Echo Lake,Glen Allen,Virginia,Virginia
640150,Mehfoud,Henrico,Virginia,Virginia
640052,Deep Run High School,Glen Allen,Virginia,Virginia
640185,Rivers Edge Elementary,Glen Allen,Virginia,Virginia
640108,Hungary Creek Middle,Glen Allen,Virginia,Virginia
640089,Greenwood,Glen Allen,Virginia,Virginia
640229,Twin Hickory,Glen Allen,Virginia,Virginia
640058,Elko Middle,Sanston,Virginia,Virginia
640105,Holman Middle,Glen Allen,Virginia,Virginia
640078,Glen Allen High School,Glen Allen,Virginia,Virginia
640035,Central High School,Woodstock,Virginia,Virginia
640122,King George Elementary,King George,Virginia,Virginia
640123,King George High School,King George,Virginia,Virginia
640124,King George Middle School,King George,Virginia,Virginia
640177,Potomac Elementary,King George,Virginia,Virginia
640200,Sealston Elementary,King George,Virginia,Virginia
640013,Bedford Hills Elementary,Lynchburg,Virginia,Virginia
640136,Linkhorne Elementary School,Lynchburg,Virginia,Virginia
640170,Paul Munroe Elementary,Lynchburg,Virginia,Virginia
640173,Perrymont Elementary,Lynchburg,Virginia,Virginia
640171,Payne Elementary,Lynchburg,Virginia,Virginia
640019,Blacksburg High School,Blacksburg,Virginia,Virginia
640049,Crossroads Elementary School,Norfolk,Virginia,Virginia
640065,Fairlawn Elementary School,Norfolk,Virginia,Virginia
640084,Granby High School,Norfolk,Virginia,Virginia
640112,Jacox Elementary School,Norfolk,Virginia,Virginia
640128,Larrymore Elementary School,Norfolk,Virginia,Virginia
640138,Little Creek Elementary School,Norfolk,Virginia,Virginia
640202,Sewells Point Elementary School,Norfolk,Virginia,Virginia
640218,Suburban Park Elementary School,Norfolk,Virginia,Virginia
640159,North Elementary,Colonial Heights,Virginia,Virginia
640178,Prince George High School,Prince George,Virginia,Virginia
640250,Wooldridge,Midlothian,Virginia,Virginia
640020,Blackwell Elementary,Richmond,Virginia,Virginia
640038,Chimborazo,Richmond,Virginia,Virginia
640146,Mary Munford,Richmond,Virginia,Virginia
640145,Martin Luther King,Richmond,Virginia,Virginia
640166,Overby Sheppard,Richmond,Virginia,Virginia
640073,G.W. Carver Elementary Salem,Salem,Virginia,Virginia
640142,Lucille Brown,Richmond,Virginia,Virginia
640151,Miles Jones,Richmond,Virginia,Virginia
640022,Boushall,Richmond,Virginia,Virginia
640076,George Wythe,Richmond,Virginia,Virginia
640169,Patrick Henry High School Roanoke,Roanoke,Virginia,Virginia
640244,William Fleming High School,Roanoke,Virginia,Virginia
640248,Woodrow Wilson Middle,Roanoke,Virginia,Virginia
640082,Glenvar Middle School,Salem,Virginia,Virginia
640009,Back Creek Elementary,Roanoke,Virginia,Virginia
640032,Cave Spring High School,Roanoke,Virginia,Virginia
640033,Cave Spring Middle,Raonoke,Virginia,Virginia
640079,Glen Cove Elementary,Roanoke,Virginia,Virginia
640080,Glenvar Elementary,Salem,Virginia,Virginia
640231,W.E. Cundiff Elementary,Vinton,Virginia,Virginia
640102,Hidden Valley Middle,Roanoke,Virginia,Virginia
640160,Northside High School,Roanoke,Virginia,Virginia
640165,Oak Grove Elementary,Roanoke,Virginia,Virginia
640242,William Byrd High School,Vinton,Virginia,Virginia
640027,Byrd Middle,Henrico,Virginia,Virginia
640021,Bonsack Elementary,Roanoke,Virginia,Virginia
640070,Fort Lewis Elementary,Salem,Virginia,Virginia
640101,Hidden Valley High School,Roanoke,Virginia,Virginia
640197,Salem High School,Salem,Virginia,Virginia
640024,Brock Road Elementary,Spotsylvania,Virginia,Virginia
640196,Salem Elementary Spotsylvania,Fredericksburg,Virginia,Virginia
640188,Robert E. Lee High School,Springfield,Virginia,Virginia
640234,Warren County High School,Front Royal,Virginia,Virginia
642001,Auburn High School,Auburn,Washington,Washington
642110,Prairie HS,Battle Ground,Washington,Washington
642039,Fairhaven Middle School,Bellingham,Washington,Washington
642149,Wade King,Bellingham,Washington,Washington
642014,Central Valley H.S,Spokane,Washington,Washington
642076,Lakes High School,Lakewood,Washington,Washington
642025,Dayton,Dayton,Washington,Washington
642037,Ephrata,Ephrata,Washington,Washington
642147,Union High School,Camas,Washington,Washington
642026,Decatur HS,Federal Way,Washington,Washington
642145,Todd Beamer HS,Federal Way,Washington,Washington
642051,Grandview High School,Grandview,Washington,Washington
642052,Granite Falls High School,Granite Falls,Washington,Washington
642072,Kentwood,Covington,Washington,Washington
642056,Heritage,Vancouver,Washington,Washington
642087,Mead HS,Spokane,Washington,Washington
642090,Mercer Island,Mercer Island,Washington,Washington
642100,North Thurston HS,Lacey,Washington,Washington
642105,Othello High School,Othello,Washington,Washington
642118,Rogers High School,Spokane,Washington,Washington
642117,Rogers High School,Puyallup,Washington,Washington
642112,Puyallup High School,Puyallup,Washington,Washington
642116,Richland HS,Richland,Washington,Washington
642005,Ballard H.S,seattle,Washington,Washington
642061,Ingraham H.S,seattle,Washington,Washington
642119,Roosevelt H.S,seattle,Washington,Washington
642157,West Seattle H.S,Seattle,Washington,Washington
642125,Shelton High School,Shelton,Washington,Washington
642131,Snohomish High School,Snohomish,Washington,Washington
642050,Glacier Peak High School,Snohomish,Washington,Washington
642141,Sunnyside HS,Sunnyside,Washington,Washington
642095,Mt. Tahoma High School,Tacoma,Washington,Washington
642154,Washougal High School,Washougal,Washington,Washington
642156,Wenatchee High School,Wenatchee,Washington,Washington
642160,White River High School,Buckley,Washington,Washington
643004,Columbus High School,Columbus,Wisconsin,Wisconsin
643005,Columbus Middle School,Columbus,Wisconsin,Wisconsin
643022,Northland Pines High School,Eagle River,Wisconsin,Wisconsin
643009,Fort Atkinson High School,Fort Atkinson,Wisconsin,Wisconsin
643026,Parker High School,Janesville,Wisconsin,Wisconsin
643013,Kaukauna High School,Kaukauna,Wisconsin,Wisconsin
643015,Lodi High School,Lodi,Wisconsin,Wisconsin
643037,Wright Middle School,Madison,Wisconsin,Wisconsin
643034,Spring Harbor Middle School,Madison,Wisconsin,Wisconsin
643003,Cherokee Middle School,Madison,Wisconsin,Wisconsin
643016,Madison East High School,Madison,Wisconsin,Wisconsin
643012,Jefferson Middle School,Madison,Wisconsin,Wisconsin
643014,LaFollette High School,Madison,Wisconsin,Wisconsin
643024,O'Keeffe Middle School,Madison,Wisconsin,Wisconsin
643036,Toki Middle School,Madison,Wisconsin,Wisconsin
643031,Sennett Middle School,Madison,Wisconsin,Wisconsin
643002,Blackhawk Middle School,Madison,Wisconsin,Wisconsin
643011,Hamilton Middle School,Madison,Wisconsin,Wisconsin
643017,Madison West High School,Madison,Wisconsin,Wisconsin
643032,Sherman Middle School,Madison,Wisconsin,Wisconsin
643001,Badger Rock Middle School,Madison,Wisconsin,Wisconsin
643018,Milton High School,Milton,Wisconsin,Wisconsin
643019,Milton Middle School,Milton,Wisconsin,Wisconsin
643007,Engleburg Elementary,Milwaukee,Wisconsin,Wisconsin
643008,Forest Home Avenue,Milwaukee,Wisconsin,Wisconsin
643029,Richard Kluge,Milwaukee,Wisconsin,Wisconsin
643010,Glacial Drumlin,Monona Grove,Wisconsin,Wisconsin
643020,Mount Horeb High School,Mount Horeb,Wisconsin,Wisconsin
643021,Neenah High School,Neenah,Wisconsin,Wisconsin
643025,Oregon High School,Oregon,Wisconsin,Wisconsin
643023,Oaklawn Elementary School,Oshkosh,Wisconsin,Wisconsin
643030,Rusch Elementary,Portage,Wisconsin,Wisconsin
643028,Reedsburg Area High School,Reesburg,Wisconsin,Wisconsin
643006,D.C. Everest Jr. High,Weston,Wisconsin,Wisconsin
643033,South Milwaukee High School,South Milwaukee,Wisconsin,Wisconsin
643035,Stoughton High School,Stoughton,Wisconsin,Wisconsin
643027,Patrick Marsh Middle School,Sun Prairie,Wisconsin,Wisconsin
644010,Laramie Jr. High,Laramie,Wyoming,Wyoming
644001,Beitel Elementary,Laramie,Wyoming,Wyoming
644002,Cheyenne East,Cheyenne,Wyoming,Wyoming
644003,Douglas High School,Douglas,Wyoming,Wyoming
644005,Evanston High School,Evanston,Wyoming,Wyoming
644008,Lander Valley High School,Lander,Wyoming,Wyoming
644011,Pineview Elementary,Casper,Wyoming,Wyoming
644012,Riverton High School,Riverton,Wyoming,Wyoming
644007,Jackson Hole High School,Jackson,Wyoming,Wyoming
604151,Oaks Christian HS,Westlake Village,Southern California,California
623005,Central Catholic High School,Great Falls,Montana,Montana
624006,American Hebrew Academy HS,Greensboro,North Carolina,North Carolina
605108,The Academy Preschool,Westminster,Colorado,Colorado
641002,Bellcate,Essex Junction,Vermont,Vermont
603058,Gateway Academy,Scottsdale,Arizona,Arizona
624117,Liberty Christian Academy,Richlands,North Carolina,North Carolina
605094,Regis Jesuit High School,Aurora,Colorado,Colorado
618106,St. Louis Catholic High School,Lake Charles,Louisiana,Louisiana
622056,Loyola High School,Detriot,Michigan,Michigan
641022,Rice Memorial High School,South Burlington,Vermont,Vermont
604054,Chaminade College Preparatory,West Hills,Southern California,California
604128,Loyola HS of Los Angeles,Los Angeles,Southern California,California
604035,Brentwood School,Los Angeles,Southern California,California
604237,Windward School,Los Angeles,Southern California,California
608036,Padua Academy,Wilmington,Delaware,Delaware
608048,Ursuline Academy,Wilmington,Delaware,Delaware
608004,Archmere Academy,Claymont,Delaware,Delaware
607006,Gonzaga High School,Washington,District of Columbia,District of Columbia
613003,Bishop Kelly High School,Boise,Idaho,Idaho
621031,Lincoln Academy,Newcastle,Maine,Maine
631026,Ethical Culture Fieldston School,Bronx,New York,New York
624031,Charlotte Catholic HS,Charlotte,North Carolina,North Carolina
634003,Central Catholic High School,Portland,Oregon,Oregon
634013,LaSalle Catholic College Preparatory,Milwaukie,Oregon,Oregon
636003,Bishop Hendricken High School,Warwick,Rhode Island,Rhode Island
618108,St. Thomas More High School,Lafayette,Louisiana,Louisiana
604185,Santa Margarita Catholic HS,Rancho Santa Margarita,Southern California,California
631071,South Huntington High School,Huntington,New York,New York
604200,Stagg EL,Lake Balboa,Southern California,California
615055,Muncie Southside High School,Muncie,Indiana,Indiana
616005,Blue Valley Middle,Stilwell,Kansas,Kansas
622002,Adrian Middle School 7/8,Adrian,Michigan,Michigan
628032,Peddie School,Heightstown,New Jersey,New Jersey
628041,Thirteenth Avenue/Dr. Martin Luther King School,Newark,New Jersey,New Jersey
631045,P721Q,Elmhurst,New York,New York
624032,Charlotte County Day School,Charlotte,North Carolina,North Carolina
635015,High School of the Future,Philadelphia,Pennsylvania,Pennsylvania
636019,LaSalle Academy,Providence,Rhode Island,Rhode Island
637056,Jet Middle School,Johnston,South Carolina,South Carolina
640119,Keachele Elementary,Glen Allen,Virginia,Virginia
640217,Steward School,Richmond,Virginia,Virginia
